Reading Profile files in /users/misc/raditya/Mar29/traces/profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
  0.0      0.00161      0.00582           2           2          3 libmetis__irealloc 
  0.0      0.00562      0.00562     19.4444           0          0 libmetis__rsum 
  0.0      0.00118      0.00558           1           1          6 libparmetis__AllocateRefinementWorkSpace 
  0.0      0.00335      0.00426     3.88889     3.88889          1 libmetis__CheckParams 
  0.0      0.00393      0.00393           9           0          0 libparmetis__InitGraph 
  0.0      0.00365      0.00365           6           0          1 MPI_Comm_rank() 
  0.0      0.00126      0.00299           2           2          1 gk_imalloc 
  0.0      0.00279      0.00279       7.625           0          0 libparmetis__IsHBalanceBetterFT 
  0.0      0.00222      0.00222           1           0          2 gk_gkmcoreCreate 
  0.0      0.00162      0.00221     1.33333     1.33333          2 METIS_SetDefaultOptions 
  0.0      0.00199      0.00199     7.11111           0          0 libmetis__rscale 
  0.0      0.00142      0.00142     4.88889           0          0 gk_gkmcorePop 
  0.0      0.00115      0.00115     3.55556           0          0 libmetis__Setup2WayBalMultipliers 
  0.0      0.00104      0.00104     3.88889           0          0 libmetis__metis_rcode 
  0.0     0.000389     0.000861   0.0138889   0.0277778         62 libmetis__Match_2Hop 
  0.0     0.000778     0.000778           2           0          0 gk_GetCurMemoryUsed 
  0.0     0.000431     0.000764           1           1          1 libmetis__IsBalanced 
  0.0     0.000722     0.000722     2.45833           0          0 libparmetis__IsHBalanceBetterTT 
  0.0     0.000194     0.000514    0.333333    0.333333          2 libmetis__AllocateRefinementWorkSpace 
  0.0     0.000472     0.000472           1           0          0 libparmetis__ParallelReMapGraph 
  0.0     0.000403     0.000403           1           0          0 gk_gkmcoreDestroy 
  0.0     0.000403     0.000403           1           0          0 libparmetis__InitTimers 
  0.0     0.000347     0.000347     1.33333           0          0 libmetis__cnbrpoolReset 
  0.0     0.000222     0.000319   0.0138889   0.0833333         23 libmetis__Match_2HopAll 
  0.0     4.17E-05     0.000153   0.0138889   0.0694444         11 libmetis__Match_2HopAny 
  0.0     0.000139     0.000139    0.333333           0          0 libmetis__SetupKWayBalMultipliers 
  0.0     0.000125     0.000125    0.333333           0          0 gk_log2 
  0.0     1.39E-05     9.72E-05   0.0138889   0.0138889          7 gk_cmalloc 
  0.0     1.39E-05     2.78E-05   0.0138889   0.0138889          2 libmetis__ikvwspacemalloc 
