Reading Profile files in /users/misc/raditya/Mar29/traces/profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
  0.0      0.00629      0.00629     18.3333           0          0 libmetis__rsum 
  0.0      0.00571      0.00571     3.66667           0          2 gk_randinit 
  0.0      0.00217      0.00567       0.125        0.25         45 libmetis__Match_2Hop 
  0.0      0.00417      0.00417           6           0          1 MPI_Comm_rank() 
  0.0      0.00271      0.00396     3.66667     3.66667          1 libmetis__CheckParams 
  0.0      0.00383      0.00383          11           0          0 libparmetis__InitGraph 
  0.0     0.000708      0.00313           1           1          3 libmetis__AllocateRefinementWorkSpace 
  0.0      0.00254        0.003     1.58333     1.58333          2 libmetis__ComputeKWayBoundary 
  0.0      0.00104      0.00292           2           2          1 gk_imalloc 
  0.0      0.00275      0.00275     9.33333           0          0 libmetis__rscale 
  0.0      0.00167      0.00237           2           2          1 METIS_SetDefaultOptions 
  0.0      0.00233      0.00233           1           0          2 gk_gkmcoreCreate 
  0.0      0.00175      0.00225       2.875       2.875          1 libmetis__IsBalanced 
  0.0      0.00112      0.00225       0.125        0.75         18 libmetis__Match_2HopAll 
  0.0      0.00225      0.00225     7.95833           0          0 libparmetis__IsHBalanceBetterTT 
  0.0      0.00167      0.00167     4.66667           0          0 libmetis__Setup2WayBalMultipliers 
  0.0      0.00129      0.00129     4.66667           0          0 gk_gkmcorePop 
  0.0     0.000417      0.00125       0.125       0.625         10 libmetis__Match_2HopAny 
  0.0      0.00121      0.00121     3.66667           0          0 libmetis__metis_rcode 
  0.0      0.00075      0.00075           2           0          0 gk_GetCurMemoryUsed 
  0.0     0.000708     0.000708       2.875           0          0 libmetis__cnbrpoolReset 
  0.0     0.000667     0.000667           1           0          1 libparmetis__ParallelReMapGraph 
  0.0     0.000625     0.000625           1           0          1 gk_gkmcoreDestroy 
  0.0     0.000542     0.000542           1           0          1 libmetis__SetupKWayBalMultipliers 
  0.0     0.000417     0.000417           1           0          0 libparmetis__InitTimers 
  0.0     0.000333     0.000333           1           0          0 gk_log2 
  0.0     8.33E-05     0.000333       0.125       0.125          3 libmetis__ikvwspacemalloc 
  0.0            0     0.000292   0.0416667   0.0416667          7 gk_cmalloc 
